,Substation,Training_Data_Index,Bus_Voltage
4764,Damak,test_data 4765,0.99578
4765,Damak,test_data 4766,0.99586
4766,Damak,test_data 4767,0.996517
4767,Damak,test_data 4768,0.99624
4768,Damak,test_data 4769,0.99593
4769,Damak,test_data 4770,0.995792
4770,Damak,test_data 4771,0.996141
4771,Damak,test_data 4772,0.996176
4772,Damak,test_data 4773,0.996142
4773,Damak,test_data 4774,0.996155
4774,Damak,test_data 4775,0.996503
4775,Damak,test_data 4776,0.996482
4776,Damak,test_data 4777,0.996422
4777,Damak,test_data 4778,0.996777
4778,Damak,test_data 4779,0.995524
4779,Damak,test_data 4780,0.996338
4780,Damak,test_data 4781,0.996119
4781,Damak,test_data 4782,0.996443
4782,Damak,test_data 4783,0.996454
4783,Damak,test_data 4784,0.995982
4784,Damak,test_data 4785,0.996279
4785,Damak,test_data 4786,0.996017
4786,Damak,test_data 4787,0.99597
4787,Damak,test_data 4788,0.996601
4788,Damak,test_data 4789,0.996403
4789,Damak,test_data 4790,0.997005
4790,Damak,test_data 4791,0.99566
4791,Damak,test_data 4792,0.996564
4792,Damak,test_data 4793,0.996076
4793,Damak,test_data 4794,0.996157
4794,Damak,test_data 4795,0.995645
4795,Damak,test_data 4796,0.996498
4796,Damak,test_data 4797,0.99641
4797,Damak,test_data 4798,0.996903
4798,Damak,test_data 4799,0.996886
4799,Damak,test_data 4800,0.996323
4800,Damak,test_data 4801,0.996281
4801,Damak,test_data 4802,0.996598
4802,Damak,test_data 4803,0.996377
4803,Damak,test_data 4804,0.995642
4804,Damak,test_data 4805,0.996686
4805,Damak,test_data 4806,0.996411
4806,Damak,test_data 4807,0.995801
4807,Damak,test_data 4808,0.996471
4808,Damak,test_data 4809,0.996187
4809,Damak,test_data 4810,0.995937
4810,Damak,test_data 4811,0.996182
4811,Damak,test_data 4812,0.995914
4812,Damak,test_data 4813,0.996702
4813,Damak,test_data 4814,0.996452
4814,Damak,test_data 4815,0.99687
4815,Damak,test_data 4816,0.997058
4816,Damak,test_data 4817,0.996142
4817,Damak,test_data 4818,0.995881
4818,Damak,test_data 4819,0.996206
4819,Damak,test_data 4820,0.997366
4820,Damak,test_data 4821,0.996305
4821,Damak,test_data 4822,0.996131
4822,Damak,test_data 4823,0.996119
4823,Damak,test_data 4824,0.996513
4824,Damak,test_data 4825,0.996088
4825,Damak,test_data 4826,0.996357
4826,Damak,test_data 4827,0.996177
4827,Damak,test_data 4828,0.995598
4828,Damak,test_data 4829,0.995974
4829,Damak,test_data 4830,0.996027
4830,Damak,test_data 4831,0.996221
4831,Damak,test_data 4832,0.995952
4832,Damak,test_data 4833,0.995725
4833,Damak,test_data 4834,0.995833
4834,Damak,test_data 4835,0.99617
4835,Damak,test_data 4836,0.996287
4836,Damak,test_data 4837,0.996269
4837,Damak,test_data 4838,0.994836
4838,Damak,test_data 4839,0.99642
4839,Damak,test_data 4840,0.995867
4840,Damak,test_data 4841,0.995889
4841,Damak,test_data 4842,0.996571
4842,Damak,test_data 4843,0.996104
4843,Damak,test_data 4844,0.995504
4844,Damak,test_data 4845,0.996803
4845,Damak,test_data 4846,0.996072
4846,Damak,test_data 4847,0.996973
4847,Damak,test_data 4848,0.995957
4848,Damak,test_data 4849,0.995789
4849,Damak,test_data 4850,0.996483
4850,Damak,test_data 4851,0.996489
4851,Damak,test_data 4852,0.996481
4852,Damak,test_data 4853,0.99667
4853,Damak,test_data 4854,0.996095
4854,Damak,test_data 4855,0.996396
4855,Damak,test_data 4856,0.99611
4856,Damak,test_data 4857,0.996897
4857,Damak,test_data 4858,0.996548
4858,Damak,test_data 4859,0.996087
4859,Damak,test_data 4860,0.995863
4860,Damak,test_data 4861,0.996358
4861,Damak,test_data 4862,0.996029
4862,Damak,test_data 4863,0.99585
4863,Damak,test_data 4864,0.995786
4864,Damak,test_data 4865,0.99654
4865,Damak,test_data 4866,0.996436
4866,Damak,test_data 4867,0.996795
4867,Damak,test_data 4868,0.996239
4868,Damak,test_data 4869,0.996732
4869,Damak,test_data 4870,0.995637
4870,Damak,test_data 4871,0.996184
4871,Damak,test_data 4872,0.996253
4872,Damak,test_data 4873,0.995997
4873,Damak,test_data 4874,0.995919
4874,Damak,test_data 4875,0.99663
4875,Damak,test_data 4876,0.995905
4876,Damak,test_data 4877,0.996161
4877,Damak,test_data 4878,0.996165
4878,Damak,test_data 4879,0.996495
4879,Damak,test_data 4880,0.996035
4880,Damak,test_data 4881,0.996532
4881,Damak,test_data 4882,0.996211
4882,Damak,test_data 4883,0.996199
4883,Damak,test_data 4884,0.996635
4884,Damak,test_data 4885,0.996321
4885,Damak,test_data 4886,0.995641
4886,Damak,test_data 4887,0.996057
4887,Damak,test_data 4888,0.996467
4888,Damak,test_data 4889,0.996232
4889,Damak,test_data 4890,0.996837
4890,Damak,test_data 4891,0.996027
4891,Damak,test_data 4892,0.996127
4892,Damak,test_data 4893,0.99617
4893,Damak,test_data 4894,0.996573
4894,Damak,test_data 4895,0.996383
4895,Damak,test_data 4896,0.996291
4896,Damak,test_data 4897,0.996145
4897,Damak,test_data 4898,0.996664
4898,Damak,test_data 4899,0.995961
4899,Damak,test_data 4900,0.996619
4900,Damak,test_data 4901,0.996192
4901,Damak,test_data 4902,0.996569
4902,Damak,test_data 4903,0.996347
4903,Damak,test_data 4904,0.996638
4904,Damak,test_data 4905,0.995845
4905,Damak,test_data 4906,0.996846
4906,Damak,test_data 4907,0.996924
4907,Damak,test_data 4908,0.996987
4908,Damak,test_data 4909,0.996714
4909,Damak,test_data 4910,0.996742
4910,Damak,test_data 4911,0.99633
4911,Damak,test_data 4912,0.996217
4912,Damak,test_data 4913,0.997419
4913,Damak,test_data 4914,0.996268
4914,Damak,test_data 4915,0.997232
4915,Damak,test_data 4916,0.996195
4916,Damak,test_data 4917,0.996345
4917,Damak,test_data 4918,0.996546
4918,Damak,test_data 4919,0.996033
4919,Damak,test_data 4920,0.995791
4920,Damak,test_data 4921,0.996122
4921,Damak,test_data 4922,0.996442
4922,Damak,test_data 4923,0.996414
4923,Damak,test_data 4924,0.996032
4924,Damak,test_data 4925,0.996411
4925,Damak,test_data 4926,0.996267
4926,Damak,test_data 4927,0.99593
4927,Damak,test_data 4928,0.995943
4928,Damak,test_data 4929,0.99566
4929,Damak,test_data 4930,0.995842
4930,Damak,test_data 4931,0.996312
4931,Damak,test_data 4932,0.995863
4932,Damak,test_data 4933,0.996029
4933,Damak,test_data 4934,0.995871
4934,Damak,test_data 4935,0.996905
4935,Damak,test_data 4936,0.996361
4936,Damak,test_data 4937,0.995665
4937,Damak,test_data 4938,0.995918
4938,Damak,test_data 4939,0.996159
4939,Damak,test_data 4940,0.995502
4940,Damak,test_data 4941,0.996755
4941,Damak,test_data 4942,0.995878
4942,Damak,test_data 4943,0.995831
4943,Damak,test_data 4944,0.996367
4944,Damak,test_data 4945,0.996277
4945,Damak,test_data 4946,0.996512
4946,Damak,test_data 4947,0.995842
4947,Damak,test_data 4948,0.996322
4948,Damak,test_data 4949,0.996211
4949,Damak,test_data 4950,0.996137
4950,Damak,test_data 4951,0.996374
4951,Damak,test_data 4952,0.996032
4952,Damak,test_data 4953,0.996253
4953,Damak,test_data 4954,0.996508
4954,Damak,test_data 4955,0.996595
4955,Damak,test_data 4956,0.996268
4956,Damak,test_data 4957,0.996348
4957,Damak,test_data 4958,0.996101
4958,Damak,test_data 4959,0.996004
4959,Damak,test_data 4960,0.996163
4960,Damak,test_data 4961,0.996171
4961,Damak,test_data 4962,0.996245
4962,Damak,test_data 4963,0.995877
4963,Damak,test_data 4964,0.996132
4964,Damak,test_data 4965,0.996064
4965,Damak,test_data 4966,0.996907
4966,Damak,test_data 4967,0.996681
4967,Damak,test_data 4968,0.996256
4968,Damak,test_data 4969,0.995836
4969,Damak,test_data 4970,0.996637
4970,Damak,test_data 4971,0.996353
4971,Damak,test_data 4972,0.995841
4972,Damak,test_data 4973,0.996271
4973,Damak,test_data 4974,0.996248
4974,Damak,test_data 4975,0.996514
4975,Damak,test_data 4976,0.995818
4976,Damak,test_data 4977,0.996509
4977,Damak,test_data 4978,0.996826
4978,Damak,test_data 4979,0.996049
4979,Damak,test_data 4980,0.99647
4980,Damak,test_data 4981,0.995726
4981,Damak,test_data 4982,0.996864
4982,Damak,test_data 4983,0.996298
4983,Damak,test_data 4984,0.996172
4984,Damak,test_data 4985,0.996039
4985,Damak,test_data 4986,0.995851
4986,Damak,test_data 4987,0.996542
4987,Damak,test_data 4988,0.996445
4988,Damak,test_data 4989,0.997046
4989,Damak,test_data 4990,0.9961
4990,Damak,test_data 4991,0.996381
4991,Damak,test_data 4992,0.996177
4992,Damak,test_data 4993,0.99644
4993,Damak,test_data 4994,0.99655
4994,Damak,test_data 4995,0.995931
4995,Damak,test_data 4996,0.996633
4996,Damak,test_data 4997,0.996139
4997,Damak,test_data 4998,0.995943
4998,Damak,test_data 4999,0.996693
4999,Damak,test_data 5000,0.996497
5000,Damak,test_data 5001,0.997261
5001,Damak,test_data 5002,0.996348
5002,Damak,test_data 5003,0.996696
5003,Damak,test_data 5004,0.996385
5004,Damak,test_data 5005,0.9963
5005,Damak,test_data 5006,0.995777
5006,Damak,test_data 5007,0.99543
5007,Damak,test_data 5008,0.996605
5008,Damak,test_data 5009,0.996675
5009,Damak,test_data 5010,0.996428
5010,Damak,test_data 5011,0.995858
5011,Damak,test_data 5012,0.995758
5012,Damak,test_data 5013,0.995803
5013,Damak,test_data 5014,0.996169
5014,Damak,test_data 5015,0.996243
5015,Damak,test_data 5016,0.995756
5016,Damak,test_data 5017,0.996252
5017,Damak,test_data 5018,0.995247
5018,Damak,test_data 5019,0.996244
5019,Damak,test_data 5020,0.996599
5020,Damak,test_data 5021,0.996306
5021,Damak,test_data 5022,0.995705
5022,Damak,test_data 5023,0.996377
5023,Damak,test_data 5024,0.996034
5024,Damak,test_data 5025,0.99596
5025,Damak,test_data 5026,0.995818
5026,Damak,test_data 5027,0.996099
5027,Damak,test_data 5028,0.99627
5028,Damak,test_data 5029,0.996669
5029,Damak,test_data 5030,0.996133
5030,Damak,test_data 5031,0.996265
5031,Damak,test_data 5032,0.995712
5032,Damak,test_data 5033,0.997317
5033,Damak,test_data 5034,0.996048
5034,Damak,test_data 5035,0.996681
5035,Damak,test_data 5036,0.99601
5036,Damak,test_data 5037,0.995826
5037,Damak,test_data 5038,0.996387
5038,Damak,test_data 5039,0.996482
5039,Damak,test_data 5040,0.99591
5040,Damak,test_data 5041,0.996019
5041,Damak,test_data 5042,0.996496
5042,Damak,test_data 5043,0.99693
5043,Damak,test_data 5044,0.996628
5044,Damak,test_data 5045,0.996226
5045,Damak,test_data 5046,0.995975
5046,Damak,test_data 5047,0.99624
5047,Damak,test_data 5048,0.995812
5048,Damak,test_data 5049,0.996658
5049,Damak,test_data 5050,0.996307
5050,Damak,test_data 5051,0.996484
5051,Damak,test_data 5052,0.99655
5052,Damak,test_data 5053,0.996523
5053,Damak,test_data 5054,0.995962
5054,Damak,test_data 5055,0.996208
5055,Damak,test_data 5056,0.995913
5056,Damak,test_data 5057,0.996165
5057,Damak,test_data 5058,0.996188
5058,Damak,test_data 5059,0.995727
5059,Damak,test_data 5060,0.996142
5060,Damak,test_data 5061,0.995515
5061,Damak,test_data 5062,0.996549
5062,Damak,test_data 5063,0.996035
5063,Damak,test_data 5064,0.996215
5064,Damak,test_data 5065,0.995699
5065,Damak,test_data 5066,0.995427
5066,Damak,test_data 5067,0.996238
5067,Damak,test_data 5068,0.996294
5068,Damak,test_data 5069,0.996251
5069,Damak,test_data 5070,0.995859
5070,Damak,test_data 5071,0.995892
5071,Damak,test_data 5072,0.996521
5072,Damak,test_data 5073,0.996176
5073,Damak,test_data 5074,0.995909
5074,Damak,test_data 5075,0.996201
5075,Damak,test_data 5076,0.996115
5076,Damak,test_data 5077,0.996236
5077,Damak,test_data 5078,0.996313
5078,Damak,test_data 5079,0.996217
5079,Damak,test_data 5080,0.996926
5080,Damak,test_data 5081,0.996536
5081,Damak,test_data 5082,0.996081
5082,Damak,test_data 5083,0.995981
5083,Damak,test_data 5084,0.995944
5084,Damak,test_data 5085,0.996153
5085,Damak,test_data 5086,0.996458
5086,Damak,test_data 5087,0.995961
5087,Damak,test_data 5088,0.996273
5088,Damak,test_data 5089,0.996133
5089,Damak,test_data 5090,0.996222
5090,Damak,test_data 5091,0.995735
5091,Damak,test_data 5092,0.995691
5092,Damak,test_data 5093,0.996274
5093,Damak,test_data 5094,0.996042
5094,Damak,test_data 5095,0.995499
5095,Damak,test_data 5096,0.996991
5096,Damak,test_data 5097,0.995959
5097,Damak,test_data 5098,0.995636
5098,Damak,test_data 5099,0.995639
5099,Damak,test_data 5100,0.996349
5100,Damak,test_data 5101,0.996101
5101,Damak,test_data 5102,0.996224
5102,Damak,test_data 5103,0.996268
5103,Damak,test_data 5104,0.995971
5104,Damak,test_data 5105,0.996544
5105,Damak,test_data 5106,0.996295
5106,Damak,test_data 5107,0.996287
5107,Damak,test_data 5108,0.996094
5108,Damak,test_data 5109,0.995946
5109,Damak,test_data 5110,0.996069
5110,Damak,test_data 5111,0.996141
5111,Damak,test_data 5112,0.995632
5112,Damak,test_data 5113,0.995992
5113,Damak,test_data 5114,0.996769
5114,Damak,test_data 5115,0.996592
5115,Damak,test_data 5116,0.995614
5116,Damak,test_data 5117,0.996713
5117,Damak,test_data 5118,0.996342
5118,Damak,test_data 5119,0.9959
5119,Damak,test_data 5120,0.996402
5120,Damak,test_data 5121,0.99633
5121,Damak,test_data 5122,0.996152
5122,Damak,test_data 5123,0.99562
5123,Damak,test_data 5124,0.995839
5124,Damak,test_data 5125,0.996435
5125,Damak,test_data 5126,0.996889
5126,Damak,test_data 5127,0.996922
5127,Damak,test_data 5128,0.996501
5128,Damak,test_data 5129,0.996293
5129,Damak,test_data 5130,0.996057
5130,Damak,test_data 5131,0.996327
5131,Damak,test_data 5132,0.995555
5132,Damak,test_data 5133,0.99639
5133,Damak,test_data 5134,0.996111
5134,Damak,test_data 5135,0.995858
5135,Damak,test_data 5136,0.996103
5136,Damak,test_data 5137,0.996451
5137,Damak,test_data 5138,0.996471
5138,Damak,test_data 5139,0.996678
5139,Damak,test_data 5140,0.995975
5140,Damak,test_data 5141,0.99682
5141,Damak,test_data 5142,0.996919
5142,Damak,test_data 5143,0.995393
5143,Damak,test_data 5144,0.996885
5144,Damak,test_data 5145,0.996736
5145,Damak,test_data 5146,0.995944
5146,Damak,test_data 5147,0.996179
5147,Damak,test_data 5148,0.995741
5148,Damak,test_data 5149,0.99625
5149,Damak,test_data 5150,0.996317
5150,Damak,test_data 5151,0.99647
5151,Damak,test_data 5152,0.99657
5152,Damak,test_data 5153,0.995865
5153,Damak,test_data 5154,0.996021
5154,Damak,test_data 5155,0.995981
5155,Damak,test_data 5156,0.995947
5156,Damak,test_data 5157,0.996319
5157,Damak,test_data 5158,0.996799
5158,Damak,test_data 5159,0.996392
5159,Damak,test_data 5160,0.99664
5160,Damak,test_data 5161,0.99593
5161,Damak,test_data 5162,0.996364
5162,Damak,test_data 5163,0.996116
5163,Damak,test_data 5164,0.996056
5164,Damak,test_data 5165,0.996676
5165,Damak,test_data 5166,0.995915
5166,Damak,test_data 5167,0.996374
5167,Damak,test_data 5168,0.996025
5168,Damak,test_data 5169,0.996182
5169,Damak,test_data 5170,0.996249
5170,Damak,test_data 5171,0.995932
5171,Damak,test_data 5172,0.996855
5172,Damak,test_data 5173,0.996167
5173,Damak,test_data 5174,0.996046
5174,Damak,test_data 5175,0.995847
5175,Damak,test_data 5176,0.996506
5176,Damak,test_data 5177,0.99651
5177,Damak,test_data 5178,0.997018
5178,Damak,test_data 5179,0.995778
5179,Damak,test_data 5180,0.996796
5180,Damak,test_data 5181,0.995704
5181,Damak,test_data 5182,0.995594
5182,Damak,test_data 5183,0.996237
5183,Damak,test_data 5184,0.995718
5184,Damak,test_data 5185,0.996117
5185,Damak,test_data 5186,0.996381
5186,Damak,test_data 5187,0.996531
5187,Damak,test_data 5188,0.996624
5188,Damak,test_data 5189,0.996293
5189,Damak,test_data 5190,0.996025
5190,Damak,test_data 5191,0.996632
5191,Damak,test_data 5192,0.996355
5192,Damak,test_data 5193,0.99625
5193,Damak,test_data 5194,0.996682
5194,Damak,test_data 5195,0.995977
5195,Damak,test_data 5196,0.996131
5196,Damak,test_data 5197,0.996648
5197,Damak,test_data 5198,0.995275
5198,Damak,test_data 5199,0.996633
5199,Damak,test_data 5200,0.996133
5200,Damak,test_data 5201,0.996452
5201,Damak,test_data 5202,0.995892
5202,Damak,test_data 5203,0.996095
5203,Damak,test_data 5204,0.996357
5204,Damak,test_data 5205,0.996655
5205,Damak,test_data 5206,0.99641
5206,Damak,test_data 5207,0.996015
5207,Damak,test_data 5208,0.996393
5208,Damak,test_data 5209,0.996207
5209,Damak,test_data 5210,0.996535
5210,Damak,test_data 5211,0.996099
5211,Damak,test_data 5212,0.996098
5212,Damak,test_data 5213,0.995897
5213,Damak,test_data 5214,0.996165
5214,Damak,test_data 5215,0.996264
5215,Damak,test_data 5216,0.99625
5216,Damak,test_data 5217,0.996017
5217,Damak,test_data 5218,0.996615
5218,Damak,test_data 5219,0.996392
5219,Damak,test_data 5220,0.995599
5220,Damak,test_data 5221,0.99662
5221,Damak,test_data 5222,0.995522
5222,Damak,test_data 5223,0.995696
5223,Damak,test_data 5224,0.996444
5224,Damak,test_data 5225,0.996418
5225,Damak,test_data 5226,0.996463
5226,Damak,test_data 5227,0.996303
5227,Damak,test_data 5228,0.99608
5228,Damak,test_data 5229,0.996341
5229,Damak,test_data 5230,0.996474
5230,Damak,test_data 5231,0.996103
5231,Damak,test_data 5232,0.996817
5232,Damak,test_data 5233,0.995855
5233,Damak,test_data 5234,0.995771
5234,Damak,test_data 5235,0.996425
5235,Damak,test_data 5236,0.99543
5236,Damak,test_data 5237,0.995644
5237,Damak,test_data 5238,0.996094
5238,Damak,test_data 5239,0.996177
5239,Damak,test_data 5240,0.996061
5240,Damak,test_data 5241,0.995975
5241,Damak,test_data 5242,0.995878
5242,Damak,test_data 5243,0.995882
5243,Damak,test_data 5244,0.996016
5244,Damak,test_data 5245,0.996046
5245,Damak,test_data 5246,0.995799
5246,Damak,test_data 5247,0.996051
5247,Damak,test_data 5248,0.996699
5248,Damak,test_data 5249,0.995854
5249,Damak,test_data 5250,0.99605
5250,Damak,test_data 5251,0.995934
5251,Damak,test_data 5252,0.996333
5252,Damak,test_data 5253,0.995524
5253,Damak,test_data 5254,0.996847
5254,Damak,test_data 5255,0.996578
5255,Damak,test_data 5256,0.996195
5256,Damak,test_data 5257,0.996108
5257,Damak,test_data 5258,0.9961
5258,Damak,test_data 5259,0.996093
5259,Damak,test_data 5260,0.996315
5260,Damak,test_data 5261,0.996263
5261,Damak,test_data 5262,0.996391
5262,Damak,test_data 5263,0.996166
5263,Damak,test_data 5264,0.996883
5264,Damak,test_data 5265,0.995737
5265,Damak,test_data 5266,0.99626
5266,Damak,test_data 5267,0.996296
5267,Damak,test_data 5268,0.995541
5268,Damak,test_data 5269,0.995749
5269,Damak,test_data 5270,0.996626
5270,Damak,test_data 5271,0.996087
5271,Damak,test_data 5272,0.99582
5272,Damak,test_data 5273,0.996456
5273,Damak,test_data 5274,0.99634
5274,Damak,test_data 5275,0.995844
5275,Damak,test_data 5276,0.996341
5276,Damak,test_data 5277,0.995738
5277,Damak,test_data 5278,0.995943
5278,Damak,test_data 5279,0.995675
5279,Damak,test_data 5280,0.996202
5280,Damak,test_data 5281,0.996394
5281,Damak,test_data 5282,0.996876
5282,Damak,test_data 5283,0.996157
